687,3.15
688,3.15
689,3.14
690,3.14
691,3.14
692,3.15
693,3.16
694,3.16
695,3.17
696,3.17
677,3.1
678,3.1
679,3.1
860,3.28
861,3.28
862,3.27
863,3.26
864,3.26
865,3.25
866,3.24
867,3.24
868,3.23
869,3.21
870,3.21
871,3.2
872,3.21
873,3.21
874,3.21
875,3.21
876,3.2
877,3.19
878,3.19
859,3.28
880,3.21
881,3.21
882,3.21
883,3.22
884,3.22
885,3.23
886,3.24
887,3.24
888,3.25
869,3.21
870,3.21
871,3.2
872,3.21
873,3.21
874,3.21
875,3.21
876,3.2
877,3.19
878,3.19
879,3.2
880,3.21
881,3.21
882,3.21
883,3.22
884,3.22
885,3.23
886,3.24
887,3.24
888,3.25
889,3.27
890,3.27
891,3.27
892,3.28
893,3.28
894,3.27
895,3.27
896,3.26
897,3.26
898,3.25
879,3.2
960,3.24
961,3.24
962,3.25
963,3.25
964,3.26
965,3.27
966,3.27
967,3.27
968,3.27
969,3.27
970,3.25
971,3.24
972,3.24
973,3.23
974,3.23
975,3.22
976,3.22
977,3.21
978,3.21
979,3.21
980,3.23
981,3.23
982,3.23
983,3.24
984,3.25
985,3.25
986,3.26
987,3.26
988,3.25
989,3.25
970,3.25
971,3.24
972,3.24
973,3.23
974,3.23
975,3.22
976,3.22
977,3.21
978,3.21
979,3.21
980,3.23
981,3.23
982,3.23
983,3.24
984,3.25
985,3.25
986,3.26
987,3.26
988,3.25
989,3.25
990,3.23
991,3.22
992,3.22
993,3.22
994,3.21
995,3.21
996,3.21
997,3.2
998,3.2
999,3.19
1100,3.21
1081,3.28
1082,3.28
1083,3.27
1084,3.26
1085,3.26
1086,3.25
1087,3.25
1088,3.24
1089,3.24
1090,3.25
1091,3.26
1092,3.25
1093,3.25
1094,3.24
1095,3.24
1096,3.23
1097,3.23
1098,3.22
1099,3.22
1100,3.21
1101,3.23
1102,3.23
1103,3.23
1104,3.23
1105,3.23
1106,3.22
1107,3.21
1108,3.21
1109,3.2
1110,3.2
1091,3.26
1092,3.25
1093,3.25
1094,3.24
1095,3.24
1096,3.23
1097,3.23
1098,3.22
1099,3.22
1200,3.28
1201,3.27
1182,3.28
1183,3.28
1184,3.29
1185,3.28
1186,3.28
1187,3.27
1188,3.27
1189,3.26
1190,3.27
1191,3.28
1192,3.27
1193,3.27
1194,3.27
1195,3.26
1196,3.27
1197,3.27
1198,3.28
1199,3.28
1240,3.32
1241,3.32
1242,3.31
1223,3.32
1224,3.33
1225,3.34
1226,3.34
1227,3.35
1228,3.35
1229,3.35
1230,3.34
1231,3.34
1232,3.32
1233,3.32
1234,3.33
1235,3.33
1236,3.34
1237,3.34
1238,3.33
1239,3.33
1380,3.51
1381,3.51
1382,3.52
1383,3.53
1364,3.5
1365,3.5
1366,3.49
1367,3.49
1368,3.48
1369,3.49
1370,3.49
1371,3.49
1372,3.5
1373,3.5
1374,3.51
1375,3.52
1376,3.52
1377,3.53
1378,3.53
1379,3.52
1380,3.51
1381,3.51
1382,3.52
1383,3.53
1384,3.53
1385,3.53
1386,3.53
1387,3.54
1388,3.54
1389,3.55
1390,3.55
1391,3.56
1392,3.56
1393,3.56
1374,3.51
1375,3.52
1376,3.52
1377,3.53
1378,3.53
1379,3.52
1400,3.6
1401,3.6
1402,3.59
1403,3.59
1384,3.53
1385,3.53
1386,3.53
1387,3.54
1388,3.54
1389,3.55
1390,3.55
1391,3.56
1392,3.56
1393,3.56
1394,3.57
1395,3.57
1396,3.58
1397,3.58
1398,3.59
1399,3.59
1400,3.6
1401,3.6
1402,3.59
1403,3.59
1404,3.59
1405,3.59
1406,3.58
1407,3.58
1408,3.57
1409,3.57
1410,3.56
1411,3.55
1412,3.54
1413,3.54
1394,3.57
1395,3.57
1396,3.58
1397,3.58
1398,3.59
1399,3.59
1500,3.71
1501,3.7
1502,3.7
1503,3.71
1504,3.71
1485,3.66
1486,3.66
1487,3.66
1488,3.65
1489,3.66
1490,3.66
1491,3.67
1492,3.68
1493,3.68
1494,3.69
1495,3.7
1496,3.7
1497,3.7
1498,3.71
1499,3.71
1600,3.49
1601,3.5
1602,3.5
1603,3.51
1604,3.52
1605,3.52
1586,3.4
1587,3.41
1588,3.41
1589,3.42
1590,3.43
1591,3.43
1592,3.44
1593,3.44
1594,3.45
1595,3.45
1596,3.47
1597,3.48
1598,3.48
1599,3.49
1680,3.42
1681,3.43
1682,3.42
1683,3.41
1684,3.41
1685,3.4
1686,3.4
1687,3.38
1688,3.38
1689,3.38
1690,3.38
1691,3.37
1692,3.37
1693,3.37
1694,3.36
1695,3.36
1696,3.35
1677,3.41
1678,3.41
1679,3.41
1700,3.36
1701,3.35
1702,3.34
1703,3.34
1704,3.35
1705,3.36
1706,3.36
1687,3.38
1688,3.38
1689,3.38
1690,3.38
1691,3.37
1692,3.37
1693,3.37
1694,3.36
1695,3.36
1696,3.35
1697,3.37
1698,3.37
1699,3.36
1780,3.23
1781,3.24
1782,3.24
1783,3.25
1784,3.25
1785,3.26
1786,3.26
1787,3.26
1768,3.28
1769,3.28
1770,3.28
1771,3.27
1772,3.27
1773,3.26
1774,3.26
1775,3.25
1776,3.25
1777,3.24
1778,3.22
1779,3.22
1780,3.23
1781,3.24
1782,3.24
1783,3.25
1784,3.25
1785,3.26
1786,3.26
1787,3.26
1788,3.27
1789,3.27
1790,3.27
1791,3.27
1792,3.27
1793,3.26
1794,3.26
1795,3.27
1796,3.27
1797,3.28
1778,3.22
1779,3.22
1800,3.31
1801,3.31
1802,3.31
1803,3.32
1804,3.32
1805,3.33
1806,3.34
1807,3.34
1788,3.27
1789,3.27
1790,3.27
1791,3.27
1792,3.27
1793,3.26
1794,3.26
1795,3.27
1796,3.27
1797,3.28
1798,3.3
1799,3.3
1880,3.47
1881,3.47
1882,3.46
1883,3.46
1884,3.46
1885,3.46
1886,3.45
1887,3.45
1888,3.45
1889,3.46
1890,3.46
1891,3.45
1892,3.44
1893,3.44
1894,3.43
1895,3.43
1896,3.43
1897,3.44
1898,3.44
1879,3.47
1900,3.43
1901,3.43
1902,3.42
1903,3.42
1904,3.41
1905,3.41
1906,3.4
1907,3.4
1908,3.39
1889,3.46
1890,3.46
1891,3.45
1892,3.44
1893,3.44
1894,3.43
1895,3.43
1896,3.43
1897,3.44
1898,3.44
1899,3.44
1900,3.43
1901,3.43
1902,3.42
1903,3.42
1904,3.41
1905,3.41
1906,3.4
1907,3.4
1908,3.39
1909,3.37
1910,3.37
1911,3.36
1912,3.36
1913,3.36
1914,3.37
1915,3.37
1916,3.37
1917,3.37
1918,3.36
1899,3.44
1980,3.44
1981,3.44
1982,3.44
1983,3.45
1984,3.45
1985,3.46
1986,3.46
1987,3.45
1988,3.44
1989,3.44
1970,3.4
1971,3.4
1972,3.41
1973,3.42
1974,3.42
1975,3.42
1976,3.43
1977,3.43
1978,3.44
1979,3.44
1980,3.44
1981,3.44
1982,3.44
1983,3.45
1984,3.45
1985,3.46
1986,3.46
1987,3.45
1988,3.44
1989,3.44
1990,3.44
1991,3.45
1992,3.45
1993,3.45
1994,3.44
1995,3.44
1996,3.43
1997,3.44
1998,3.45
1999,3.45
2000,3.45
2001,3.45
2002,3.45
2003,3.46
2004,3.47
2005,3.47
2006,3.47
2007,3.46
2008,3.46
2009,3.45
1990,3.44
1991,3.45
1992,3.45
1993,3.45
1994,3.44
1995,3.44
1996,3.43
1997,3.44
1998,3.45
1999,3.45
2100,3.42
2081,3.4
2082,3.39
2083,3.39
2084,3.4
2085,3.41
2086,3.41
2087,3.42
2088,3.42
2089,3.43
2090,3.43
2091,3.45
2092,3.45
2093,3.46
2094,3.45
2095,3.45
2096,3.44
2097,3.43
2098,3.43
2099,3.42
2100,3.42
2101,3.44
2102,3.44
2103,3.45
2104,3.45
2105,3.46
2106,3.46
2107,3.45
2108,3.44
2109,3.45
2110,3.45
2091,3.45
2092,3.45
2093,3.46
2094,3.45
2095,3.45
2096,3.44
2097,3.43
2098,3.43
2099,3.42
2120,3.5
2101,3.44
2102,3.44
2103,3.45
2104,3.45
2105,3.46
2106,3.46
2107,3.45
2108,3.44
2109,3.45
2110,3.45
2111,3.46
2112,3.46
2113,3.46
2114,3.47
2115,3.47
2116,3.48
2117,3.49
2118,3.49
2119,3.5
2220,3.57
2221,3.57
2202,3.52
2203,3.53
2204,3.53
2205,3.54
2206,3.54
2207,3.55
2208,3.56
2209,3.56
2210,3.57
2211,3.57
2212,3.59
2213,3.59
2214,3.6
2215,3.59
2216,3.59
2217,3.58
2218,3.58
2219,3.58
2300,3.57
2301,3.58
2302,3.58
2303,3.6
2304,3.61
2305,3.61
2306,3.62
2307,3.62
2308,3.63
2309,3.63
2310,3.64
2311,3.64
2312,3.65
2293,3.54
2294,3.54
2295,3.55
2296,3.55
2297,3.56
2298,3.57
2299,3.57
2320,3.66
2321,3.66
2322,3.67
2303,3.6
2304,3.61
2305,3.61
2306,3.62
2307,3.62
2308,3.63
2309,3.63
2310,3.64
2311,3.64
2312,3.65
2313,3.67
2314,3.67
2315,3.66
2316,3.66
2317,3.65
2318,3.65
2319,3.65
2400,3.68
2401,3.68
2402,3.67
2403,3.67
2384,3.75
2385,3.75
2386,3.76
2387,3.76
2388,3.75
2389,3.75
2390,3.74
2391,3.74
2392,3.73
2393,3.73
2394,3.71
2395,3.71
2396,3.7
2397,3.7
2398,3.69
2399,3.69
2400,3.68
2401,3.68
2402,3.67
2403,3.67
2404,3.64
2405,3.64
2406,3.64
2407,3.65
2408,3.65
2409,3.66
2410,3.66
2411,3.67
2412,3.68
2413,3.68
2394,3.71
2395,3.71
2396,3.7
2397,3.7
2398,3.69
2399,3.69
2500,3.79
2501,3.78
2502,3.78
2503,3.77
2504,3.77
2485,3.81
2486,3.8
2487,3.8
2488,3.8
2489,3.81
2490,3.82
2491,3.82
2492,3.81
2493,3.81
2494,3.81
2495,3.8
2496,3.8
2497,3.8
2498,3.8
2499,3.79
2500,3.79
2501,3.78
2502,3.78
2503,3.77
2504,3.77
2505,3.75
2506,3.75
2507,3.74
2508,3.74
2509,3.73
2510,3.74
2511,3.74
2512,3.74
2513,3.73
2514,3.72
2495,3.8
2496,3.8
2497,3.8
2498,3.8
2499,3.79
2520,3.7
2521,3.7
2522,3.7
2523,3.69
2524,3.69
2505,3.75
2506,3.75
2507,3.74
2508,3.74
2509,3.73
2510,3.74
2511,3.74
2512,3.74
2513,3.73
2514,3.72
2515,3.71
2516,3.7
2517,3.7
2518,3.69
2519,3.69
2600,3.68
2601,3.67
2602,3.67
2603,3.66
2604,3.67
2605,3.66
2586,3.72
2587,3.72
2588,3.72
2589,3.71
2590,3.71
2591,3.7
2592,3.7
2593,3.69
2594,3.69
2595,3.68
2596,3.68
2597,3.68
2598,3.69
2599,3.68
2600,3.68
2601,3.67
2602,3.67
2603,3.66
2604,3.67
2605,3.66
2606,3.68
2607,3.68
2608,3.68
2609,3.67
2610,3.67
2611,3.67
2612,3.68
2613,3.68
2614,3.69
2615,3.7
2596,3.68
2597,3.68
2598,3.69
2599,3.68
2620,3.71
2621,3.71
2622,3.72
2623,3.72
2624,3.73
2625,3.74
2606,3.68
2607,3.68
2608,3.68
2609,3.67
2610,3.67
2611,3.67
2612,3.68
2613,3.68
2614,3.69
2615,3.7
2616,3.7
2617,3.7
2618,3.7
2619,3.7
2700,3.68
2701,3.69
2702,3.69
2703,3.7
2704,3.7
2705,3.7
2706,3.7
2707,3.68
2708,3.69
2709,3.69
2710,3.7
2711,3.71
2712,3.71
2713,3.72
2714,3.71
2715,3.71
2716,3.69
2697,3.68
2698,3.68
2699,3.68
2720,3.66
2721,3.66
2722,3.65
2723,3.65
2724,3.64
2725,3.64
2726,3.64
2707,3.68
2708,3.69
2709,3.69
2710,3.7
2711,3.71
2712,3.71
2713,3.72
2714,3.71
2715,3.71
2716,3.69
2717,3.68
2718,3.68
2719,3.67
2800,3.78
2801,3.79
2802,3.8
2803,3.8
2804,3.81
2805,3.8
2806,3.79
2807,3.79
2808,3.81
2809,3.81
2810,3.81
2811,3.82
2812,3.82
2813,3.83
2814,3.84
2815,3.84
2816,3.85
2817,3.86
2798,3.78
2799,3.78
2820,3.88
2821,3.88
2822,3.87
2823,3.86
2824,3.86
2825,3.85
2826,3.85
2827,3.84
2808,3.81
2809,3.81
2810,3.81
2811,3.82
2812,3.82
2813,3.83
2814,3.84
2815,3.84
2816,3.85
2817,3.86
2818,3.87
2819,3.87
2900,4.01
2901,4
2902,4
2903,3.99
2904,3.99
2905,3.99
2906,4
2907,4
2908,4
2909,4
2910,4
2911,3.99
2912,3.99
2913,3.98
2914,3.98
2915,3.99
2916,3.99
2917,3.98
2918,3.98
2899,4.01
2920,3.97
2921,3.98
2922,3.98
2923,3.97
2924,3.97
2925,3.96
2926,3.96
2927,3.96
2928,3.96
2909,4
2910,4
2911,3.99
2912,3.99
2913,3.98
2914,3.98
2915,3.99
2916,3.99
2917,3.98
2918,3.98
2919,3.97
3000,4.03
3001,4.03
3002,4.03
3003,4.03
3004,4.02
3005,4.02
3006,4.01
3007,4.01
3008,4
3009,4
2990,4.06
2991,4.07
2992,4.07
2993,4.08
2994,4.07
2995,4.07
2996,4.06
2997,4.06
2998,4.05
2999,4.05
3000,4.03
3001,4.03
3002,4.03
3003,4.03
3004,4.02
3005,4.02
3006,4.01
3007,4.01
3008,4
3009,4
3010,3.98
3011,3.98
3012,3.97
3013,3.97
3014,3.96
3015,3.95
3016,3.95
3017,3.94
3018,3.94
3019,3.94
3020,3.95
3021,3.96
3022,3.96
3023,3.95
3024,3.95
3025,3.94
3026,3.94
3027,3.93
3028,3.93
3029,3.92
3010,3.98
3011,3.98
3012,3.97
3013,3.97
3014,3.96
3015,3.95
3016,3.95
3017,3.94
3018,3.94
3019,3.94
3120,3.9
3101,3.82
3102,3.83
3103,3.83
3104,3.84
3105,3.84
3106,3.85
3107,3.85
3108,3.86
3109,3.85
3110,3.85
3111,3.87
3112,3.87
3113,3.87
3114,3.86
3115,3.86
3116,3.87
3117,3.88
3118,3.88
3119,3.89
3120,3.9
3121,3.92
3122,3.92
3123,3.92
3124,3.93
3125,3.93
3126,3.94
3127,3.95
3128,3.95
3129,3.95
3130,3.95
3111,3.87
3112,3.87
3113,3.87
3114,3.86
3115,3.86
3116,3.87
3117,3.88
3118,3.88
3119,3.89
3220,4.42
3221,4.43
3222,4.44
3223,4.45
3224,4.45
3225,4.46
3226,4.46
3227,4.45
3228,4.45
3229,4.44
3230,4.43
3231,4.43
3212,4.38
3213,4.38
3214,4.39
3215,4.39
3216,4.4
3217,4.41
3218,4.41
3219,4.42
